fide_id,name,federation,world_rank_active_players,date,standard,rapid,blitz
4168119,Ian Nepomniachtchi,RU,9,Aug 2023,2779,2762,2785
4168119,Ian Nepomniachtchi,RU,9,Jul 2023,2779,2760,2781
4168119,Ian Nepomniachtchi,RU,9,Jun 2023,2779,2760,2781
4168119,Ian Nepomniachtchi,RU,9,May 2023,2794,2760,2781
4168119,Ian Nepomniachtchi,RU,9,Apr 2023,2795,2761,2781
4168119,Ian Nepomniachtchi,RU,9,Mar 2023,2795,2761,2781
4168119,Ian Nepomniachtchi,RU,9,Feb 2023,2793,2761,2781
4168119,Ian Nepomniachtchi,RU,9,Jan 2023,2793,2761,2781
4168119,Ian Nepomniachtchi,RU,9,Dec 2022,2793,2766,2782
4168119,Ian Nepomniachtchi,RU,9,Nov 2022,2793,2766,2782
4168119,Ian Nepomniachtchi,RU,9,Oct 2022,2793,2766,2782
4168119,Ian Nepomniachtchi,RU,9,Sep 2022,2792,2779,2792
4168119,Ian Nepomniachtchi,RU,9,Aug 2022,2792,2795,2792
4168119,Ian Nepomniachtchi,RU,9,Jul 2022,2766,2821,2741
4168119,Ian Nepomniachtchi,RU,9,Jun 2022,2766,2821,2741
4168119,Ian Nepomniachtchi,RU,9,May 2022,2773,2821,2741
4168119,Ian Nepomniachtchi,RU,9,Apr 2022,2773,2821,2741
4168119,Ian Nepomniachtchi,RU,9,Mar 2022,2773,2821,2741
4168119,Ian Nepomniachtchi,RU,9,Feb 2022,2773,2821,2741
4168119,Ian Nepomniachtchi,RU,9,Jan 2022,2773,2821,2741
4168119,Ian Nepomniachtchi,RU,9,Dec 2021,2782,2798,2792
4168119,Ian Nepomniachtchi,RU,9,Nov 2021,2782,2798,2792
4168119,Ian Nepomniachtchi,RU,9,Oct 2021,2782,2798,2792
4168119,Ian Nepomniachtchi,RU,9,Sep 2021,2792,2798,2792
4168119,Ian Nepomniachtchi,RU,9,Aug 2021,2792,2798,2776
4168119,Ian Nepomniachtchi,RU,9,Jul 2021,2792,2791,2807
4168119,Ian Nepomniachtchi,RU,9,Jun 2021,2792,2778,2785
4168119,Ian Nepomniachtchi,RU,9,May 2021,2792,2778,2785
4168119,Ian Nepomniachtchi,RU,9,Apr 2021,2789,2778,2785
4168119,Ian Nepomniachtchi,RU,9,Mar 2021,2789,2778,2785
4168119,Ian Nepomniachtchi,RU,9,Feb 2021,2789,2778,2785
4168119,Ian Nepomniachtchi,RU,9,Jan 2021,2789,2778,2785
4168119,Ian Nepomniachtchi,RU,9,Dec 2020,2784,2778,2785
4168119,Ian Nepomniachtchi,RU,9,Nov 2020,2784,2778,2785
4168119,Ian Nepomniachtchi,RU,9,Oct 2020,2784,2778,2785
4168119,Ian Nepomniachtchi,RU,9,Sep 2020,2784,2778,2785
4168119,Ian Nepomniachtchi,RU,9,Aug 2020,2784,2778,2785
4168119,Ian Nepomniachtchi,RU,9,Jul 2020,2784,2778,2785
4168119,Ian Nepomniachtchi,RU,9,Jun 2020,2784,2778,2785
4168119,Ian Nepomniachtchi,RU,9,May 2020,2784,2778,2785
4168119,Ian Nepomniachtchi,RU,9,Apr 2020,2784,2778,2785
4168119,Ian Nepomniachtchi,RU,9,Mar 2020,2774,2778,2779
4168119,Ian Nepomniachtchi,RU,9,Feb 2020,2774,2778,2779
4168119,Ian Nepomniachtchi,RU,9,Jan 2020,2774,2778,2779
4168119,Ian Nepomniachtchi,RU,9,Dec 2019,2767,2745,2826
4168119,Ian Nepomniachtchi,RU,9,Nov 2019,2773,2765,2830
4168119,Ian Nepomniachtchi,RU,9,Oct 2019,2776,2773,2820
4168119,Ian Nepomniachtchi,RU,9,Sep 2019,2776,2773,2820
4168119,Ian Nepomniachtchi,RU,9,Aug 2019,2774,2773,2815
4168119,Ian Nepomniachtchi,RU,9,Jul 2019,2775,2757,2815
4168119,Ian Nepomniachtchi,RU,9,Jun 2019,2775,2757,2815
4168119,Ian Nepomniachtchi,RU,9,May 2019,2773,2785,2778
4168119,Ian Nepomniachtchi,RU,9,Apr 2019,2773,2785,2778
4168119,Ian Nepomniachtchi,RU,9,Mar 2019,2771,2785,2834
4168119,Ian Nepomniachtchi,RU,9,Feb 2019,2771,2785,2834
4168119,Ian Nepomniachtchi,RU,9,Jan 2019,2763,2785,2834
4168119,Ian Nepomniachtchi,RU,9,Dec 2018,2763,2771,2846
4168119,Ian Nepomniachtchi,RU,9,Nov 2018,2763,2771,2846
4168119,Ian Nepomniachtchi,RU,9,Oct 2018,2759,2766,2846
4168119,Ian Nepomniachtchi,RU,9,Sep 2018,2768,2766,2846
4168119,Ian Nepomniachtchi,RU,9,Aug 2018,2768,2766,2846
4168119,Ian Nepomniachtchi,RU,9,Jul 2018,2757,2770,2846
4168119,Ian Nepomniachtchi,RU,9,Jun 2018,2751,2770,2846
4168119,Ian Nepomniachtchi,RU,9,May 2018,2751,2770,2846
4168119,Ian Nepomniachtchi,RU,9,Apr 2018,2751,2770,2846
4168119,Ian Nepomniachtchi,RU,9,Mar 2018,2751,2803,2768
4168119,Ian Nepomniachtchi,RU,9,Feb 2018,2751,2803,2768
4168119,Ian Nepomniachtchi,RU,9,Jan 2018,2751,2803,2768
4168119,Ian Nepomniachtchi,RU,9,Dec 2017,2729,2780,2810
4168119,Ian Nepomniachtchi,RU,9,Nov 2017,2732,2780,2810
4168119,Ian Nepomniachtchi,RU,9,Oct 2017,2733,2780,2810
4168119,Ian Nepomniachtchi,RU,9,Sep 2017,2741,2811,2810
4168119,Ian Nepomniachtchi,RU,9,Aug 2017,2751,2810,2787
4168119,Ian Nepomniachtchi,RU,9,Jul 2017,2742,2819,2793
4168119,Ian Nepomniachtchi,RU,9,Jun 2017,2732,2819,2793
4168119,Ian Nepomniachtchi,RU,9,May 2017,2751,2819,2793
4168119,Ian Nepomniachtchi,RU,9,Apr 2017,2751,2819,2793
4168119,Ian Nepomniachtchi,RU,9,Mar 2017,2751,2819,2793
4168119,Ian Nepomniachtchi,RU,9,Feb 2017,2749,2819,2793
4168119,Ian Nepomniachtchi,RU,9,Jan 2017,2767,2819,2793
4168119,Ian Nepomniachtchi,RU,9,Dec 2016,2767,2812,2830
4168119,Ian Nepomniachtchi,RU,9,Nov 2016,2767,2812,2830
4168119,Ian Nepomniachtchi,RU,9,Oct 2016,2749,2812,2830
4168119,Ian Nepomniachtchi,RU,9,Sep 2016,2740,2812,2840
4168119,Ian Nepomniachtchi,RU,9,Aug 2016,2740,2812,2840
4168119,Ian Nepomniachtchi,RU,9,Jul 2016,2725,2812,2840
4168119,Ian Nepomniachtchi,RU,9,Jun 2016,2719,2812,2846
4168119,Ian Nepomniachtchi,RU,9,May 2016,2703,2812,2846
4168119,Ian Nepomniachtchi,RU,9,Apr 2016,2703,2812,2846
4168119,Ian Nepomniachtchi,RU,9,Mar 2016,2704,2812,2813
4168119,Ian Nepomniachtchi,RU,9,Feb 2016,2704,2812,2813
4168119,Ian Nepomniachtchi,RU,9,Jan 2016,2704,2812,2813
4168119,Ian Nepomniachtchi,RU,9,Dec 2015,2707,2821,2813
4168119,Ian Nepomniachtchi,RU,9,Nov 2015,2705,2821,2813
4168119,Ian Nepomniachtchi,RU,9,Oct 2015,2705,2789,2831
4168119,Ian Nepomniachtchi,RU,9,Sep 2015,2705,2789,2840
4168119,Ian Nepomniachtchi,RU,9,Aug 2015,2705,2789,2840
4168119,Ian Nepomniachtchi,RU,9,Jul 2015,2709,2789,2840
4168119,Ian Nepomniachtchi,RU,9,Jun 2015,2720,2789,2840
4168119,Ian Nepomniachtchi,RU,9,May 2015,2728,2801,2846
4168119,Ian Nepomniachtchi,RU,9,Apr 2015,2716,2801,2798
4168119,Ian Nepomniachtchi,RU,9,Mar 2015,2714,2801,2798
4168119,Ian Nepomniachtchi,RU,9,Feb 2015,2714,2801,2798
4168119,Ian Nepomniachtchi,RU,9,Jan 2015,2714,2801,2798
4168119,Ian Nepomniachtchi,RU,9,Dec 2014,2714,2801,2788
4168119,Ian Nepomniachtchi,RU,9,Nov 2014,2714,2801,2880
4168119,Ian Nepomniachtchi,RU,9,Oct 2014,2714,2801,2880
4168119,Ian Nepomniachtchi,RU,9,Sep 2014,2710,2801,2880
4168119,Ian Nepomniachtchi,RU,9,Aug 2014,2714,2771,2880
4168119,Ian Nepomniachtchi,RU,9,Jul 2014,2730,2771,2880
4168119,Ian Nepomniachtchi,RU,9,Jun 2014,2730,2768,2816
4168119,Ian Nepomniachtchi,RU,9,May 2014,2735,2768,2816
4168119,Ian Nepomniachtchi,RU,9,Apr 2014,2732,2768,2816
4168119,Ian Nepomniachtchi,RU,9,Mar 2014,2732,2768,2816
4168119,Ian Nepomniachtchi,RU,9,Feb 2014,2732,2797,2816
4168119,Ian Nepomniachtchi,RU,9,Jan 2014,2732,2797,2816
4168119,Ian Nepomniachtchi,RU,9,Dec 2013,2721,2799,2830
4168119,Ian Nepomniachtchi,RU,9,Nov 2013,2721,2799,2830
4168119,Ian Nepomniachtchi,RU,9,Oct 2013,2702,2804,2821
4168119,Ian Nepomniachtchi,RU,9,Sep 2013,2717,2804,2821
4168119,Ian Nepomniachtchi,RU,9,Aug 2013,2723,2804,2821
4168119,Ian Nepomniachtchi,RU,9,Jul 2013,2717,2804,2821
4168119,Ian Nepomniachtchi,RU,9,Jun 2013,2717,2762,2813
4168119,Ian Nepomniachtchi,RU,9,May 2013,2710,2762,2813
4168119,Ian Nepomniachtchi,RU,9,Apr 2013,2708,2762,2813
4168119,Ian Nepomniachtchi,RU,9,Mar 2013,2708,2762,2813
4168119,Ian Nepomniachtchi,RU,9,Feb 2013,2703,2742,2723
4168119,Ian Nepomniachtchi,RU,9,Jan 2013,2703,2737,2689
4168119,Ian Nepomniachtchi,RU,9,Dec 2012,2707,2744,2689
4168119,Ian Nepomniachtchi,RU,9,Nov 2012,2707,2761,2689
4168119,Ian Nepomniachtchi,RU,9,Oct 2012,2704,2761,2689
4168119,Ian Nepomniachtchi,RU,9,Sep 2012,2704,2761,2666
4168119,Ian Nepomniachtchi,RU,9,Aug 2012,2704,2761,2666
4168119,Ian Nepomniachtchi,RU,9,Jul 2012,2718,2718,2718
4168119,Ian Nepomniachtchi,RU,9,May 2012,2716,,
4168119,Ian Nepomniachtchi,RU,9,Mar 2012,2718,,
4168119,Ian Nepomniachtchi,RU,9,Jan 2012,2735,,
4168119,Ian Nepomniachtchi,RU,9,Nov 2011,2730,,
4168119,Ian Nepomniachtchi,RU,9,Sep 2011,2718,,
4168119,Ian Nepomniachtchi,RU,9,Jul 2011,2711,,
4168119,Ian Nepomniachtchi,RU,9,May 2011,2711,,
4168119,Ian Nepomniachtchi,RU,9,Mar 2011,2729,,
4168119,Ian Nepomniachtchi,RU,9,Jan 2011,2733,,
4168119,Ian Nepomniachtchi,RU,9,Nov 2010,2720,,
4168119,Ian Nepomniachtchi,RU,9,Sep 2010,2706,,
4168119,Ian Nepomniachtchi,RU,9,Jul 2010,2706,,
4168119,Ian Nepomniachtchi,RU,9,May 2010,2695,,
4168119,Ian Nepomniachtchi,RU,9,Mar 2010,2656,,
4168119,Ian Nepomniachtchi,RU,9,Jan 2010,2658,,
4168119,Ian Nepomniachtchi,RU,9,Nov 2009,2626,,
4168119,Ian Nepomniachtchi,RU,9,Sep 2009,2632,,
4168119,Ian Nepomniachtchi,RU,9,Jul 2009,2632,,
4168119,Ian Nepomniachtchi,RU,9,Apr 2009,2624,,
4168119,Ian Nepomniachtchi,RU,9,Jan 2009,2628,,
4168119,Ian Nepomniachtchi,RU,9,Oct 2008,2616,,
4168119,Ian Nepomniachtchi,RU,9,Jul 2008,2602,,
4168119,Ian Nepomniachtchi,RU,9,Apr 2008,2634,,
4168119,Ian Nepomniachtchi,RU,9,Jan 2008,2600,,
4168119,Ian Nepomniachtchi,RU,9,Oct 2007,2611,,
4168119,Ian Nepomniachtchi,RU,9,Jul 2007,2613,,
4168119,Ian Nepomniachtchi,RU,9,Apr 2007,2602,,
4168119,Ian Nepomniachtchi,RU,9,Jan 2007,2587,,
4168119,Ian Nepomniachtchi,RU,9,Oct 2006,2545,,
4168119,Ian Nepomniachtchi,RU,9,Jul 2006,2525,,
4168119,Ian Nepomniachtchi,RU,9,Apr 2006,2506,,
4168119,Ian Nepomniachtchi,RU,9,Jan 2006,2506,,
4168119,Ian Nepomniachtchi,RU,9,Oct 2005,2519,,
4168119,Ian Nepomniachtchi,RU,9,Jul 2005,2502,,
4168119,Ian Nepomniachtchi,RU,9,Apr 2005,2505,,
4168119,Ian Nepomniachtchi,RU,9,Jan 2005,2483,,
4168119,Ian Nepomniachtchi,RU,9,Oct 2004,2492,,
4168119,Ian Nepomniachtchi,RU,9,Jul 2004,2476,,
4168119,Ian Nepomniachtchi,RU,9,Apr 2004,2445,,
4168119,Ian Nepomniachtchi,RU,9,Jan 2004,2433,,
4168119,Ian Nepomniachtchi,RU,9,Oct 2003,2447,,
4168119,Ian Nepomniachtchi,RU,9,Jul 2003,2432,,
4168119,Ian Nepomniachtchi,RU,9,Apr 2003,2419,,
4168119,Ian Nepomniachtchi,RU,9,Jan 2003,2368,,
4168119,Ian Nepomniachtchi,RU,9,Oct 2002,2344,,
4168119,Ian Nepomniachtchi,RU,9,Jul 2002,2306,,
4168119,Ian Nepomniachtchi,RU,9,Apr 2002,2280,,
4168119,Ian Nepomniachtchi,RU,9,Jan 2002,2280,,
4168119,Ian Nepomniachtchi,RU,9,Oct 2001,2281,,
4168119,Ian Nepomniachtchi,RU,9,Jul 2001,2243,,
8603405,Yi Wei,CN,8,Feb 2025,2755,2746,2711
8603405,Yi Wei,CN,8,Jan 2025,2751,2746,2711
8603405,Yi Wei,CN,8,Dec 2024,2753,2760,2719
8603405,Yi Wei,CN,8,Nov 2024,2753,2764,2719
8603405,Yi Wei,CN,8,Oct 2024,2763,2782,2719
8603405,Yi Wei,CN,8,Sep 2024,2762,2782,2719
8603405,Yi Wei,CN,8,Aug 2024,2762,2771,2721
8603405,Yi Wei,CN,8,Jul 2024,2755,2771,2721
8603405,Yi Wei,CN,8,Jun 2024,2755,2771,2721
8603405,Yi Wei,CN,8,May 2024,2755,2758,2684
8603405,Yi Wei,CN,8,Apr 2024,2755,2743,2684
8603405,Yi Wei,CN,8,Mar 2024,2755,2743,2684
8603405,Yi Wei,CN,8,Feb 2024,2755,2743,2684
8603405,Yi Wei,CN,8,Jan 2024,2740,2744,2684
8603405,Yi Wei,CN,8,Dec 2023,2729,2744,2684
8603405,Yi Wei,CN,8,Nov 2023,2729,2744,2684
8603405,Yi Wei,CN,8,Oct 2023,2726,2741,2684
8603405,Yi Wei,CN,8,Sep 2023,2726,2735,2684
8603405,Yi Wei,CN,8,Aug 2023,2726,2741,2684
8603405,Yi Wei,CN,8,Jul 2023,2726,2708,2686
8603405,Yi Wei,CN,8,Jun 2023,2722,2716,2686
8603405,Yi Wei,CN,8,May 2023,2722,2716,2686
8603405,Yi Wei,CN,8,Apr 2023,2722,2716,2686
8603405,Yi Wei,CN,8,Mar 2023,2722,2716,2686
8603405,Yi Wei,CN,8,Feb 2023,2722,2716,2686
8603405,Yi Wei,CN,8,Jan 2023,2722,2716,2686
8603405,Yi Wei,CN,8,Dec 2022,2722,2716,2686
8603405,Yi Wei,CN,8,Nov 2022,2722,2716,2686
8603405,Yi Wei,CN,8,Oct 2022,2722,2716,2686
8603405,Yi Wei,CN,8,Sep 2022,2727,2718,2686
8603405,Yi Wei,CN,8,Aug 2022,2727,2752,2686
8603405,Yi Wei,CN,8,Jul 2022,2727,2752,2686
8603405,Yi Wei,CN,8,Jun 2022,2727,2752,2686
8603405,Yi Wei,CN,8,May 2022,2727,2752,2686
8603405,Yi Wei,CN,8,Apr 2022,2729,2752,2686
8603405,Yi Wei,CN,8,Mar 2022,2729,2752,2686
8603405,Yi Wei,CN,8,Feb 2022,2729,2752,2686
8603405,Yi Wei,CN,8,Jan 2022,2729,2752,2686
8603405,Yi Wei,CN,8,Dec 2021,2729,2752,2686
8603405,Yi Wei,CN,8,Nov 2021,2729,2752,2686
8603405,Yi Wei,CN,8,Oct 2021,2725,2752,2686
8603405,Yi Wei,CN,8,Sep 2021,2725,2752,2686
8603405,Yi Wei,CN,8,Aug 2021,2725,2752,2686
8603405,Yi Wei,CN,8,Jul 2021,2725,2752,2686
8603405,Yi Wei,CN,8,Jun 2021,2725,2752,2686
8603405,Yi Wei,CN,8,May 2021,2732,2752,2686
8603405,Yi Wei,CN,8,Apr 2021,2732,2752,2686
8603405,Yi Wei,CN,8,Mar 2021,2732,2752,2686
8603405,Yi Wei,CN,8,Feb 2021,2732,2752,2686
8603405,Yi Wei,CN,8,Jan 2021,2732,2752,2686
8603405,Yi Wei,CN,8,Dec 2020,2732,2752,2686
8603405,Yi Wei,CN,8,Nov 2020,2732,2752,2686
8603405,Yi Wei,CN,8,Oct 2020,2732,2752,2686
8603405,Yi Wei,CN,8,Sep 2020,2732,2752,2686
8603405,Yi Wei,CN,8,Aug 2020,2732,2752,2686
8603405,Yi Wei,CN,8,Jul 2020,2732,2752,2686
8603405,Yi Wei,CN,8,Jun 2020,2732,2752,2686
8603405,Yi Wei,CN,8,May 2020,2732,2752,2686
8603405,Yi Wei,CN,8,Apr 2020,2732,2752,2686
8603405,Yi Wei,CN,8,Mar 2020,2732,2752,2686
8603405,Yi Wei,CN,8,Feb 2020,2732,2752,2686
8603405,Yi Wei,CN,8,Jan 2020,2732,2752,2686
8603405,Yi Wei,CN,8,Dec 2019,2725,2718,2686
8603405,Yi Wei,CN,8,Nov 2019,2724,2718,2686
8603405,Yi Wei,CN,8,Oct 2019,2721,2713,2686
8603405,Yi Wei,CN,8,Sep 2019,2721,2713,2686
8603405,Yi Wei,CN,8,Aug 2019,2727,2713,2686
8603405,Yi Wei,CN,8,Jul 2019,2737,2713,2686
8603405,Yi Wei,CN,8,Jun 2019,2741,2713,2686
8603405,Yi Wei,CN,8,May 2019,2736,2698,2641
8603405,Yi Wei,CN,8,Apr 2019,2728,2698,2641
8603405,Yi Wei,CN,8,Mar 2019,2733,2698,2672
8603405,Yi Wei,CN,8,Feb 2019,2733,2698,2672
8603405,Yi Wei,CN,8,Jan 2019,2733,2698,2672
8603405,Yi Wei,CN,8,Dec 2018,2728,2698,2672
8603405,Yi Wei,CN,8,Nov 2018,2728,2698,2672
8603405,Yi Wei,CN,8,Oct 2018,2742,2698,2672
8603405,Yi Wei,CN,8,Sep 2018,2742,2698,2672
8603405,Yi Wei,CN,8,Aug 2018,2735,2685,2672
8603405,Yi Wei,CN,8,Jul 2018,2729,2685,2672
8603405,Yi Wei,CN,8,Jun 2018,2734,2682,2694
8603405,Yi Wei,CN,8,May 2018,2734,2682,2694
8603405,Yi Wei,CN,8,Apr 2018,2734,2671,2694
8603405,Yi Wei,CN,8,Mar 2018,2734,2671,2694
8603405,Yi Wei,CN,8,Feb 2018,2734,2671,2694
8603405,Yi Wei,CN,8,Jan 2018,2743,2671,2694
8603405,Yi Wei,CN,8,Dec 2017,2743,2663,2678
8603405,Yi Wei,CN,8,Nov 2017,2739,2669,2724
8603405,Yi Wei,CN,8,Oct 2017,2740,2669,2724
8603405,Yi Wei,CN,8,Sep 2017,2748,2684,2740
8603405,Yi Wei,CN,8,Aug 2017,2753,2664,2740
8603405,Yi Wei,CN,8,Jul 2017,2738,2664,2740
8603405,Yi Wei,CN,8,Jun 2017,2728,2664,2740
8603405,Yi Wei,CN,8,May 2017,2732,2664,2716
8603405,Yi Wei,CN,8,Apr 2017,2727,2664,2716
8603405,Yi Wei,CN,8,Mar 2017,2725,2664,2716
8603405,Yi Wei,CN,8,Feb 2017,2725,2664,2716
8603405,Yi Wei,CN,8,Jan 2017,2706,2664,2716
8603405,Yi Wei,CN,8,Dec 2016,2707,2609,2636
8603405,Yi Wei,CN,8,Nov 2016,2706,2609,2636
8603405,Yi Wei,CN,8,Oct 2016,2706,2609,2636
8603405,Yi Wei,CN,8,Sep 2016,2717,2609,2636
8603405,Yi Wei,CN,8,Aug 2016,2709,2633,2608
8603405,Yi Wei,CN,8,Jul 2016,2696,2633,2608
8603405,Yi Wei,CN,8,Jun 2016,2694,2633,2646
8603405,Yi Wei,CN,8,May 2016,2694,2633,2646
8603405,Yi Wei,CN,8,Apr 2016,2700,2626,2654
8603405,Yi Wei,CN,8,Mar 2016,2714,2626,2615
8603405,Yi Wei,CN,8,Feb 2016,2706,2626,2615
8603405,Yi Wei,CN,8,Jan 2016,2706,2626,2615
8603405,Yi Wei,CN,8,Dec 2015,2730,2626,2615
8603405,Yi Wei,CN,8,Nov 2015,2737,2626,2615
8603405,Yi Wei,CN,8,Oct 2015,2734,2600,2606
8603405,Yi Wei,CN,8,Sep 2015,2734,2600,2606
8603405,Yi Wei,CN,8,Aug 2015,2725,2600,2606
8603405,Yi Wei,CN,8,Jul 2015,2724,2600,2588
8603405,Yi Wei,CN,8,Jun 2015,2721,2600,2588
8603405,Yi Wei,CN,8,May 2015,2718,2600,2588
8603405,Yi Wei,CN,8,Apr 2015,2703,2600,2588
8603405,Yi Wei,CN,8,Mar 2015,2706,2600,2588
8603405,Yi Wei,CN,8,Feb 2015,2695,2600,2588
8603405,Yi Wei,CN,8,Jan 2015,2675,2600,2588
8603405,Yi Wei,CN,8,Dec 2014,2668,2600,2588
8603405,Yi Wei,CN,8,Nov 2014,2649,2600,2575
8603405,Yi Wei,CN,8,Oct 2014,2641,2600,2575
8603405,Yi Wei,CN,8,Sep 2014,2645,2600,2575
8603405,Yi Wei,CN,8,Aug 2014,2638,2600,2575
8603405,Yi Wei,CN,8,Jul 2014,2636,2600,2575
8603405,Yi Wei,CN,8,Jun 2014,2634,2579,2569
8603405,Yi Wei,CN,8,May 2014,2634,2579,2569
8603405,Yi Wei,CN,8,Apr 2014,2629,2579,2558
8603405,Yi Wei,CN,8,Mar 2014,2625,2579,2558
8603405,Yi Wei,CN,8,Feb 2014,2618,2579,2558
8603405,Yi Wei,CN,8,Jan 2014,2607,2579,2558
8603405,Yi Wei,CN,8,Dec 2013,2604,2579,2558
8603405,Yi Wei,CN,8,Nov 2013,2604,2579,2558
8603405,Yi Wei,CN,8,Oct 2013,2580,2554,2558
8603405,Yi Wei,CN,8,Sep 2013,2551,2551,2558
8603405,Yi Wei,CN,8,Aug 2013,2551,,2558
8603405,Yi Wei,CN,8,Jul 2013,2557,,2558
8603405,Yi Wei,CN,8,Jun 2013,2530,,2558
8603405,Yi Wei,CN,8,May 2013,2530,,2558
8603405,Yi Wei,CN,8,Apr 2013,2530,,2558
8603405,Yi Wei,CN,8,Mar 2013,2526,,2558
8603405,Yi Wei,CN,8,Feb 2013,2501,,2558
8603405,Yi Wei,CN,8,Jan 2013,2501,,2558
8603405,Yi Wei,CN,8,Dec 2012,2485,,2558
8603405,Yi Wei,CN,8,Nov 2012,2485,,2558
8603405,Yi Wei,CN,8,Oct 2012,2454,,2558
8603405,Yi Wei,CN,8,Sep 2012,2453,,2558
8603405,Yi Wei,CN,8,Aug 2012,2418,,2558
8603405,Yi Wei,CN,8,Jul 2012,2401,,2401
8603405,Yi Wei,CN,8,May 2012,2376,,
8603405,Yi Wei,CN,8,Mar 2012,2371,,
8603405,Yi Wei,CN,8,Jan 2012,2331,,
8603405,Yi Wei,CN,8,Nov 2011,2348,,
8603405,Yi Wei,CN,8,Sep 2011,2299,,
8603405,Yi Wei,CN,8,Jul 2011,2295,,
8603405,Yi Wei,CN,8,May 2011,2286,,
8603405,Yi Wei,CN,8,Mar 2011,2270,,
8603405,Yi Wei,CN,8,Jan 2011,2270,,
8603405,Yi Wei,CN,8,Nov 2010,2234,,
8603405,Yi Wei,CN,8,Sep 2010,2238,,
8603405,Yi Wei,CN,8,Jul 2010,2240,,
8603405,Yi Wei,CN,8,May 2010,2244,,
8603405,Yi Wei,CN,8,Mar 2010,2244,,
8603405,Yi Wei,CN,8,Jan 2010,2244,,
8603405,Yi Wei,CN,8,Nov 2009,2224,,
8603405,Yi Wei,CN,8,Sep 2009,2224,,
8603405,Yi Wei,CN,8,Jul 2009,2158,,
8603405,Yi Wei,CN,8,Apr 2009,2138,,
8603405,Yi Wei,CN,8,Jan 2009,2138,,
5000017,Viswanathan Anand,IN,10,Feb 2025,2750,2719,2739
5000017,Viswanathan Anand,IN,10,Jan 2025,2750,2719,2739
5000017,Viswanathan Anand,IN,10,Dec 2024,2750,2719,2739
5000017,Viswanathan Anand,IN,10,Nov 2024,2750,2719,2739
5000017,Viswanathan Anand,IN,10,Oct 2024,2751,2749,2739
5000017,Viswanathan Anand,IN,10,Sep 2024,2751,2749,2739
5000017,Viswanathan Anand,IN,10,Aug 2024,2751,2749,2739
5000017,Viswanathan Anand,IN,10,Jul 2024,2751,2749,2722
5000017,Viswanathan Anand,IN,10,Jun 2024,2751,2749,2722
5000017,Viswanathan Anand,IN,10,May 2024,2751,2749,2709
5000017,Viswanathan Anand,IN,10,Apr 2024,2751,2749,2709
5000017,Viswanathan Anand,IN,10,Mar 2024,2751,2749,2709
5000017,Viswanathan Anand,IN,10,Feb 2024,2748,2749,2709
5000017,Viswanathan Anand,IN,10,Jan 2024,2748,2749,2709
5000017,Viswanathan Anand,IN,10,Dec 2023,2748,2749,2709
5000017,Viswanathan Anand,IN,10,Nov 2023,2748,2749,2709
5000017,Viswanathan Anand,IN,10,Oct 2023,2754,2749,2709
5000017,Viswanathan Anand,IN,10,Sep 2023,2754,2745,2709
5000017,Viswanathan Anand,IN,10,Aug 2023,2754,2751,2709
5000017,Viswanathan Anand,IN,10,Jul 2023,2754,2731,2733
5000017,Viswanathan Anand,IN,10,Jun 2023,2754,2731,2733
5000017,Viswanathan Anand,IN,10,May 2023,2754,2731,2733
5000017,Viswanathan Anand,IN,10,Apr 2023,2754,2731,2733
5000017,Viswanathan Anand,IN,10,Mar 2023,2754,2731,2733
5000017,Viswanathan Anand,IN,10,Feb 2023,2754,2731,2733
5000017,Viswanathan Anand,IN,10,Jan 2023,2754,2731,2733
5000017,Viswanathan Anand,IN,10,Dec 2022,2754,2731,2733
5000017,Viswanathan Anand,IN,10,Nov 2022,2754,2731,2733
5000017,Viswanathan Anand,IN,10,Oct 2022,2756,2731,2733
5000017,Viswanathan Anand,IN,10,Sep 2022,2756,2731,2733
5000017,Viswanathan Anand,IN,10,Aug 2022,2756,2731,2733
5000017,Viswanathan Anand,IN,10,Jul 2022,2756,2731,2733
5000017,Viswanathan Anand,IN,10,Jun 2022,2751,2731,2728
5000017,Viswanathan Anand,IN,10,May 2022,2751,2675,2759
5000017,Viswanathan Anand,IN,10,Apr 2022,2751,2675,2759
5000017,Viswanathan Anand,IN,10,Mar 2022,2751,2675,2759
5000017,Viswanathan Anand,IN,10,Feb 2022,2751,2675,2759
5000017,Viswanathan Anand,IN,10,Jan 2022,2751,2675,2759
5000017,Viswanathan Anand,IN,10,Dec 2021,2751,2748,2825
5000017,Viswanathan Anand,IN,10,Nov 2021,2751,2748,2825
5000017,Viswanathan Anand,IN,10,Oct 2021,2753,2748,2825
5000017,Viswanathan Anand,IN,10,Sep 2021,2753,2748,2825
5000017,Viswanathan Anand,IN,10,Aug 2021,2753,2748,2825
5000017,Viswanathan Anand,IN,10,Jul 2021,2753,2751,2785
5000017,Viswanathan Anand,IN,10,Jun 2021,2753,2751,2785
5000017,Viswanathan Anand,IN,10,May 2021,2753,2751,2785
5000017,Viswanathan Anand,IN,10,Apr 2021,2753,2751,2785
5000017,Viswanathan Anand,IN,10,Mar 2021,2753,2751,2785
5000017,Viswanathan Anand,IN,10,Feb 2021,2753,2751,2785
5000017,Viswanathan Anand,IN,10,Jan 2021,2753,2751,2785
5000017,Viswanathan Anand,IN,10,Dec 2020,2753,2751,2785
5000017,Viswanathan Anand,IN,10,Nov 2020,2753,2751,2785
